node	gene_type
SDHCP2	processed_pseudogene
TLL2	protein_coding
YJU2	protein_coding
NPM1P4	processed_pseudogene
GSX1	protein_coding
PPIAP46	transcribed_processed_pseudogene
PLUT	lncRNA
RNU6-73P	snRNA
PDX1	protein_coding
LINC02255	lncRNA
SEMA7A	protein_coding
POLR1D	protein_coding
SALRNA2	lncRNA
GNA15	protein_coding
SKOR1	protein_coding
RPL31P1	processed_pseudogene
H2BC12L	protein_coding
MIR6070	miRNA
LINC02726	lncRNA
OR4A45P	unprocessed_pseudogene
WBP2P1	processed_pseudogene
DNMT3L	protein_coding
OR4A42P	unprocessed_pseudogene
MTL3P	processed_pseudogene
THAP12P4	processed_pseudogene
OR4A49P	unprocessed_pseudogene
OR4C4P	unprocessed_pseudogene
OR2BH1P	unprocessed_pseudogene
RPL34P22	processed_pseudogene
RPL30P14	processed_pseudogene
LINC01909	lncRNA
PDZD2	protein_coding
SPON1	protein_coding
MIR4769	miRNA
ELK1	protein_coding
OR6D1P	transcribed_unitary_pseudogene
PTPN2	protein_coding
GGNBP1	transcribed_unitary_pseudogene
MARK2P15	processed_pseudogene
LIG4	protein_coding
NRBF2	protein_coding
THAP10	protein_coding
NPM1P26	processed_pseudogene
LINC02309	lncRNA
PGK2	protein_coding
DYDC1	protein_coding
LINC01232	lncRNA
RBBP4P3	processed_pseudogene
EEF1B2P5	unprocessed_pseudogene
SAFB	protein_coding
GALC	protein_coding
LINC00449	lncRNA
LINC01039	lncRNA
CFL1P8	processed_pseudogene
CD83	protein_coding
MIR4306	miRNA
CLYBL-AS2	lncRNA
CLYBL-AS1	lncRNA
EIF4A2P5	processed_pseudogene
CORO2B	protein_coding
CLYBL	protein_coding
OR4R1P	unprocessed_pseudogene
UXT	protein_coding
MIR6881	miRNA
DNMT3L-AS1	lncRNA
AIRE	protein_coding
UBL7	protein_coding
MADD	protein_coding
ITGBL1	protein_coding
NANOGP3	processed_pseudogene
CYP2C19	protein_coding
RPL37P15	processed_pseudogene
TBC1D22B	protein_coding
C20orf144	protein_coding
THAP12P7	processed_pseudogene
COX6CP8	processed_pseudogene
E2F1	protein_coding
ELOVL5	protein_coding
UXT-AS1	lncRNA
TNKS2	protein_coding
CXXC1P1	transcribed_unprocessed_pseudogene
AMD1P3	processed_pseudogene
FOXB1	protein_coding
SULF1	protein_coding
PXMP4	protein_coding
SMSP1	processed_pseudogene
WASF4P	processed_pseudogene
HNRNPA1P45	processed_pseudogene
RPL7P57	processed_pseudogene
OR11J2P	unprocessed_pseudogene
TIMP1	protein_coding
MESTP2	processed_pseudogene
FAM136EP	processed_pseudogene
GCHFR	protein_coding
LINC02925	lncRNA
GRAMD4	protein_coding
PFKL	protein_coding
EGFLAM-AS2	lncRNA
CCNH	protein_coding
CA12	protein_coding
RPL31P2	processed_pseudogene
ZNF341-AS1	lncRNA
CHMP4B	protein_coding
LINC02628	lncRNA
KCNK5	protein_coding
GAPDHP28	processed_pseudogene
MKNK2P1	processed_pseudogene
EIF4A1P8	processed_pseudogene
ZMYM3	protein_coding
EIF1P5	unprocessed_pseudogene
CRTAC1	protein_coding
RN7SL666P	misc_RNA
PPIAP21	processed_pseudogene
TCTE1	protein_coding
FBXO39	protein_coding
SUPT20H	protein_coding
L3MBTL1	protein_coding
HMGA1	protein_coding
LARGE1-AS1	lncRNA
CELSR1	protein_coding
NATD1	protein_coding
MTND2P12	unprocessed_pseudogene
LINC02088	lncRNA
RPS16P8	processed_pseudogene
LINC02087	lncRNA
SYPL1P2	processed_pseudogene
DPRXP2	transcribed_processed_pseudogene
B3GNTL1P2	processed_pseudogene
CPD	protein_coding
RNF8	protein_coding
IQCH-AS1	lncRNA
SINHCAFP2	processed_pseudogene
TMCO5B	transcribed_unitary_pseudogene
RPS3AP49	processed_pseudogene
DHTKD1	protein_coding
ZNF396	protein_coding
MAP2K5-DT	lncRNA
MYO1E	protein_coding
UBA52P9	processed_pseudogene
LINC01410	lncRNA
BDKRB1	protein_coding
PHLPP1	protein_coding
NT5ELP	unitary_pseudogene
NME2P3	processed_pseudogene
LINC02957	lncRNA
RANGAP1	protein_coding
NUDT19P4	processed_pseudogene
CENPQ	protein_coding
CNTNAP3P1	unprocessed_pseudogene
CDCA4	protein_coding
NDUFB4P2	processed_pseudogene
CDK2AP2P3	processed_pseudogene
ZSWIM6	protein_coding
STX17-DT	lncRNA
FKBP4P8	processed_pseudogene
RUNX2	protein_coding
CYP26C1	protein_coding
WARS1	protein_coding
LINC02110	lncRNA
RPL5P15	processed_pseudogene
RASSF4	protein_coding
ITGA2	protein_coding
UBL7-DT	lncRNA
CDH19	protein_coding
CFAP410	protein_coding
MYO1D	protein_coding
IFNWP18	unprocessed_pseudogene
RAD23B	protein_coding
GEMIN8P1	processed_pseudogene
SPESP1	protein_coding
HNRNPMP1	processed_pseudogene
DEPDC1P2	processed_pseudogene
HNRNPA1P15	processed_pseudogene
KRT8P9	processed_pseudogene
RPS20P24	processed_pseudogene
EWSAT1	lncRNA
SAFB2	protein_coding
EP400P1	transcribed_unprocessed_pseudogene
TRPM2-AS	lncRNA
LRRC3-DT	lncRNA
LINC02872	lncRNA
LRRC3	protein_coding
LINC00683	lncRNA
RAB28P4	processed_pseudogene
PHB1P7	processed_pseudogene
PIK3AP1	protein_coding
TCF3P1	processed_pseudogene
MTCYBP21	processed_pseudogene
MTND6P21	processed_pseudogene
MTND5P1	processed_pseudogene
LMX1B	protein_coding
TSPEAR	protein_coding
BUB1B-PAK6	protein_coding
IP6K3	protein_coding
RAB8B	protein_coding
EIF6	protein_coding
CCND3P2	processed_pseudogene
LINC02565	lncRNA
DLGAP1-AS3	lncRNA
HNRNPA1P7	processed_pseudogene
ITGB1BP2	protein_coding
RAC1P1	processed_pseudogene
RPS2P6	processed_pseudogene
GCGR	protein_coding
SMIM21	protein_coding
NUFIP1P1	processed_pseudogene
RBBP4P4	processed_pseudogene
TREML4	protein_coding
DDX51	protein_coding
TSPEAR-AS1	lncRNA
CAPS	protein_coding
TSPEAR-AS2	lncRNA
CPN1	protein_coding
KRTAP10-1	protein_coding
POLR2M	protein_coding
KRTAP10-2	protein_coding
BID	protein_coding
B3GAT2	protein_coding
C18orf21	protein_coding
ZCRB1P1	processed_pseudogene
RHOG2P	processed_pseudogene
KRTAP10-3	protein_coding
PABPN1P1	processed_pseudogene
KRTAP10-5	protein_coding
INGX	transcribed_processed_pseudogene
KRTAP10-6	protein_coding
SOCS6P1	processed_pseudogene
KRTAP10-7	protein_coding
CXCR3	protein_coding
KRTAP10-8	protein_coding
KRTAP10-10	protein_coding
RPL36AP6	processed_pseudogene
KRTAP10-11	protein_coding
KRTAP12-4	protein_coding
KRTAP12-3	protein_coding
KRTAP12-2	protein_coding
DBIP1	processed_pseudogene
IMMTP1	processed_pseudogene
KRTAP12-1	protein_coding
SAYSD1	protein_coding
KRTAP12-6P	processed_pseudogene
KRTAP10-12	protein_coding
DAPK1	protein_coding
CLIC2	protein_coding
DLK2	protein_coding
ANKRD2	protein_coding
KRTAP10-13P	unprocessed_pseudogene
UBE2G2	protein_coding
PCNA	protein_coding
INSR	protein_coding
TWF1P2	processed_pseudogene
PHF10P1	processed_pseudogene
SRD5A2P1	processed_pseudogene
TMLHEP1	transcribed_unprocessed_pseudogene
IFITM8P	processed_pseudogene
MIR1184-2	miRNA
NOC4L	protein_coding
MIR1184-3	miRNA
H2AB3	protein_coding
TMLHE-AS1	lncRNA
C8orf34	protein_coding
ARIH1	protein_coding
APBB1IP	protein_coding
KCTD1	protein_coding
TMLHE	protein_coding
BLMH	protein_coding
MCRIP1	protein_coding
CDC5L	protein_coding
CDS2	protein_coding
AMD1P2	processed_pseudogene
DPH3P2	processed_pseudogene
VAMP7	protein_coding
LINC02664	lncRNA
FGFBP3	protein_coding
PTTG1IP	protein_coding
CRISP2	protein_coding
LINC02361	lncRNA
GALNT9	protein_coding
UBE2D3P1	processed_pseudogene
PROKR2	protein_coding
SLC39A6	protein_coding
RNA5-8SP7	rRNA_pseudogene
LINC00658	lncRNA
LINC00967	lncRNA
TIMP3	protein_coding
CA3	protein_coding
ELOCP24	processed_pseudogene
TRPC6P1	processed_pseudogene
SLX9	protein_coding
PLCB2	protein_coding
WASIR1	lncRNA
DDX11L16	unprocessed_pseudogene
CRELD2	protein_coding
REXO1L5P	processed_pseudogene
OPN1LW	protein_coding
KDM4B	protein_coding
NARS1P2	transcribed_processed_pseudogene
IGHV3-64D	IG_V_gene
NRBF2P1	processed_pseudogene
AIDAP3	processed_pseudogene
HNF4G	protein_coding
IGHVII-30-21	IG_V_pseudogene
RPL23AP77	processed_pseudogene
PEBP1P1	processed_pseudogene
ZBTB14	protein_coding
SHLD2P2	processed_pseudogene
TEX28P2	unprocessed_pseudogene
GRAPLDR	lncRNA
LINC00163	lncRNA
OPN1MW	protein_coding
LINC00165	lncRNA
PICSAR	lncRNA
ZNF830	protein_coding
SNX5	protein_coding
SSR4P1	transcribed_processed_pseudogene
LINC00334	lncRNA
NSRP1	protein_coding
POFUT2	protein_coding
LGMN	protein_coding
PPP1R27	protein_coding
ZNF451-AS1	lncRNA
TEX28P1	unprocessed_pseudogene
JMY	protein_coding
LINC01109	lncRNA
TDGF1P5	processed_pseudogene
BPNT2	protein_coding
TEX28P3	unprocessed_pseudogene
LINC01879	lncRNA
NPM1P2	processed_pseudogene
TKTL1	protein_coding
GALR1	protein_coding
LAP3P1	processed_pseudogene
PKHD1	protein_coding
RPS27AP9	processed_pseudogene
SETP21	processed_pseudogene
REXO1L11P	processed_pseudogene
HIGD1AP18	processed_pseudogene
GDNF	protein_coding
LINC02849	lncRNA
LINC01901	lncRNA
RBIS	protein_coding
ZNF521	protein_coding
RPS2P25	processed_pseudogene
RPL17P22	processed_pseudogene
GLRX	protein_coding
UGGT2	protein_coding
LINC02974	lncRNA
SCML2P1	processed_pseudogene
PA2G4P3	processed_pseudogene
AKR1B10P2	processed_pseudogene
IMPACT	protein_coding
SERINC5	protein_coding
SNORA70	snoRNA
FAM50A	protein_coding
CELF5	protein_coding
IL6STP1	processed_pseudogene
SMURF2P1	transcribed_unprocessed_pseudogene
COMMD7	protein_coding
NPM1P6	processed_pseudogene
LINC02605	lncRNA
PARVB	protein_coding
LINC00315	lncRNA
LINC00316	lncRNA
PCBP3-AS1	lncRNA
STAU2	protein_coding
PAK5	protein_coding
PCBP3	protein_coding
LINC02856	lncRNA
SDHCP1	processed_pseudogene
CBLN2	protein_coding
MIR6858	miRNA
PLXNA3	protein_coding
GNRH2	protein_coding
MTND5P21	processed_pseudogene
NIPBL	protein_coding
CBX3P8	processed_pseudogene
ZNF407-AS1	lncRNA
PIGG	protein_coding
TRIM51DP	transcribed_unprocessed_pseudogene
SNORD3B-1	snoRNA
OR4C1P	transcribed_unprocessed_pseudogene
HNRNPA3P9	processed_pseudogene
OR5D15P	unprocessed_pseudogene
LINC02740	lncRNA
OR4F4	protein_coding
ITGA11	protein_coding
OR4G2P	transcribed_unprocessed_pseudogene
VAV1	protein_coding
TEFM	protein_coding
PPP1R13B-DT	lncRNA
C13orf42	protein_coding
OR4G6P	unprocessed_pseudogene
FAM138E	lncRNA
LINC01905	lncRNA
CCNK	protein_coding
BANF2	protein_coding
MIR1302-10	miRNA
WASH3P	transcribed_unprocessed_pseudogene
NBEA	protein_coding
TNRC6A	protein_coding
BDNF-AS	lncRNA
TMEM132E-DT	lncRNA
GCNT1P4	processed_pseudogene
CTSZ	protein_coding
GID4	protein_coding
LGSN	protein_coding
ZNF516-DT	lncRNA
KRT8P5	processed_pseudogene
LINC01927	lncRNA
LINC02540	lncRNA
LINC01893	lncRNA
UBL4A	protein_coding
MIR6859-3	miRNA
LINC01898	lncRNA
DDX11L9	transcribed_unprocessed_pseudogene
CLBA1	protein_coding
TTC19	protein_coding
LINC02582	lncRNA
SLC29A1	protein_coding
SETDB2	protein_coding
LINC01539	lncRNA
YME1L1P1	unprocessed_pseudogene
ARHGAP42P3	processed_pseudogene
SLC10A3	protein_coding
TXNDC8	protein_coding
SNRPGP14	processed_pseudogene
PI4KAP2	transcribed_unitary_pseudogene
PHF11	protein_coding
RN7SL697P	misc_RNA
FAM223A	lncRNA
ATF4P2	processed_pseudogene
FMN2P1	processed_pseudogene
RPL7P58	processed_pseudogene
HMGA1P1	processed_pseudogene
RNU1-142P	snRNA
HACD3	protein_coding
SETD3	protein_coding
ZNF711	protein_coding
MCTS1	protein_coding
NSA2P7	processed_pseudogene
HMGN2P32	processed_pseudogene
TSTD2	protein_coding
TMPRSS2	protein_coding
MBP	protein_coding
TBC1D29P	transcribed_unprocessed_pseudogene
BMI1P1	processed_pseudogene
RAB9B	protein_coding
C1GALT1C1	protein_coding
RNA5SP511	rRNA_pseudogene
H2BP9	processed_pseudogene
ELF2P1	processed_pseudogene
TMSB15B	protein_coding
H3P46	processed_pseudogene
GLRX5P1	processed_pseudogene
CT47B1	protein_coding
CT47A6	protein_coding
BRINP1	protein_coding
CT47A4	protein_coding
RNU2-52P	snRNA
SLC5A11	protein_coding
TOP1	protein_coding
SLC25A53P1	processed_pseudogene
DPPA3P1	processed_pseudogene
H2BW3P	processed_pseudogene
LIMK2P1	processed_pseudogene
CT47A1	protein_coding
RN7SKP221	misc_RNA
ZC3H7B	protein_coding
AP2B1	protein_coding
MSL3	protein_coding
RCBTB1	protein_coding
LINC02118	lncRNA
LINC02106	lncRNA
CKMT2	protein_coding
LINC02317	lncRNA
GLRXP2	processed_pseudogene
AHNAK2	protein_coding
SKA3	protein_coding
RPS15AP27	processed_pseudogene
TEF	protein_coding
NCBP1	protein_coding
PLCG1-AS1	lncRNA
ADGRE4P	transcribed_unprocessed_pseudogene
MIR6871	miRNA
CINP	protein_coding
RPL23AP81	transcribed_processed_pseudogene
RN7SL615P	misc_RNA
RPL7AP12	processed_pseudogene
RPS4XP2	transcribed_processed_pseudogene
PRNP	protein_coding
RNU6-495P	snRNA
TOB2	protein_coding
ERVH-1	lncRNA
MRPL57	protein_coding
PHF5A	protein_coding
LINC01413	lncRNA
ENPP7P9	processed_pseudogene
PRND	protein_coding
PLCB2-AS1	lncRNA
FTLP5	processed_pseudogene
REC114	protein_coding
LINC01046	lncRNA
PRNT	lncRNA
ZFR2	protein_coding
GRK6P1	processed_pseudogene
GAPDHP52	processed_pseudogene
RNA5SP25	rRNA_pseudogene
LINC00504	lncRNA
ZDHHC20-IT1	lncRNA
H2BP6	processed_pseudogene
MICU2	protein_coding
IDI1P3	processed_pseudogene
RASSF2	protein_coding
ABCA11P	transcribed_processed_pseudogene
CTDNEP1	protein_coding
NPTN-IT1	lncRNA
POLR3H	protein_coding
TTC7B	protein_coding
GRPEL1	protein_coding
LINC02205	lncRNA
CARS1P1	processed_pseudogene
TBC1D21	protein_coding
SLC2A9	protein_coding
FNTAP2	processed_pseudogene
RNU6-59P	snRNA
RPS7P10	processed_pseudogene
FGF9	protein_coding
RN7SL766P	misc_RNA
LINC00424	lncRNA
NFS1	protein_coding
ESRRAP2	transcribed_processed_pseudogene
MX1	protein_coding
ADGRE1	protein_coding
ALG5	protein_coding
GDNF-AS1	lncRNA
LINC00587	lncRNA
MTND2P11	unprocessed_pseudogene
LINC02893	lncRNA
NPTN	protein_coding
H3P17	processed_pseudogene
EEF1A1P19	processed_pseudogene
ANXA1	protein_coding
OSMR	protein_coding
OR4A19P	unprocessed_pseudogene
PHKG1P3	unprocessed_pseudogene
ARHGAP17	protein_coding
CSDC2	protein_coding
OR5L2	protein_coding
DHX15	protein_coding
PMM1	protein_coding
OR4F1P	unprocessed_pseudogene
SDHAF4	protein_coding
FOLH1	protein_coding
RPL13AP3	transcribed_processed_pseudogene
IL7	protein_coding
GPR68	protein_coding
MLIP	protein_coding
ZNF516	protein_coding
EXOSC8	protein_coding
OR7E105P	unprocessed_pseudogene
IGHV5-10-1	IG_V_gene
LINC02312	lncRNA
DEGS2	protein_coding
HNRNPA1P11	processed_pseudogene
CDC42P6	processed_pseudogene
CHST9	protein_coding
DESI1	protein_coding
KCNK13	protein_coding
ZNF595	protein_coding
MPI	protein_coding
MX2	protein_coding
LINC02984	lncRNA
ELP5	protein_coding
IGHV3-32	IG_V_pseudogene
HEY1	protein_coding
SPATA31A6	protein_coding
KRT18P8	processed_pseudogene
TDP1	protein_coding
LINC01492	lncRNA
SHLD3	protein_coding
ZNF397	protein_coding
YBX1P6	processed_pseudogene
DCAF13P2	processed_pseudogene
GCNT1	protein_coding
XRCC6	protein_coding
ATG10	protein_coding
CPZ	protein_coding
DNAJA1	protein_coding
ROMO1	protein_coding
LCA5L	protein_coding
LINC01900	lncRNA
LINC00668	lncRNA
DAPK1-IT1	lncRNA
RPS27AP15	processed_pseudogene
PCSK5	protein_coding
MFSD4BP1	processed_pseudogene
RBM39	protein_coding
RASGRF2	protein_coding
EIF4A3P1	processed_pseudogene
TMEM241	protein_coding
OR7E83P	unprocessed_pseudogene
STK32B	protein_coding
RPS16P5	transcribed_processed_pseudogene
BTBD9-AS1	lncRNA
TRAM2-AS1	lncRNA
PKIA-AS1	lncRNA
ZNF77	protein_coding
LINC00400	lncRNA
ENOX1	protein_coding
RPL31P40	processed_pseudogene
GNA11	protein_coding
SLC35B2	protein_coding
RSU1P1	unprocessed_pseudogene
CALB1	protein_coding
PLD5P1	protein_coding
ZNF25	protein_coding
RPL36P19	processed_pseudogene
ENOX1-AS2	lncRNA
ENOX1-AS1	lncRNA
LINC02650	lncRNA
CCDC122	protein_coding
LINC01375	lncRNA
DBF4P1	processed_pseudogene
RPL17P34	processed_pseudogene
ATP5PF	protein_coding
DYDC2	protein_coding
CLDN7	protein_coding
LACC1	protein_coding
BTBD2	protein_coding
RPS6P7	processed_pseudogene
DGKZP1	processed_pseudogene
C9orf57	protein_coding
LINC01182	lncRNA
MIR8075	miRNA
LDHBP1	processed_pseudogene
LAMP1	protein_coding
CYB5R4	protein_coding
RNPS1P1	processed_pseudogene
MARCHF5	protein_coding
MSX1	protein_coding
MTND2P31	processed_pseudogene
LINC01396	lncRNA
C1QTNF7-AS1	lncRNA
NECAB1	protein_coding
RPS21P4	processed_pseudogene
RPA2P2	processed_pseudogene
LINC02438	lncRNA
GRTP1	protein_coding
SMARCE1P7	processed_pseudogene
CYTL1	protein_coding
IPMK	protein_coding
SLC2A4	protein_coding
TLE1	protein_coding
DUXAP4	processed_pseudogene
ZNF25-DT	lncRNA
CHUK	protein_coding
TRMT44	protein_coding
THEG	protein_coding
CCT6B	protein_coding
GUSBP8	unprocessed_pseudogene
VCAN-AS1	lncRNA
WWP1-AS1	lncRNA
SGTB	protein_coding
GRTP1-AS1	lncRNA
REXO1L8P	processed_pseudogene
HNRNPA1P4	processed_pseudogene
DCUN1D2	protein_coding
EVL	protein_coding
LINC01526	lncRNA
SLC2A13P1	processed_pseudogene
ME1	protein_coding
REXO1L1P	transcribed_processed_pseudogene
ACTBP6	processed_pseudogene
GEM	protein_coding
HNRNPKP5	processed_pseudogene
MTND5P10	processed_pseudogene
GOLPH3	protein_coding
BOLA3P2	processed_pseudogene
FEM1B	protein_coding
TBC1D14	protein_coding
LINC01029	lncRNA
SVIP	protein_coding
MATK	protein_coding
DCUN1D2-AS	lncRNA
RNU1-16P	snRNA
TMCO3	protein_coding
PSME2P1	processed_pseudogene
ANKRD34B	protein_coding
PRPF19P1	processed_pseudogene
OR4C10P	unprocessed_pseudogene
MAT1A	protein_coding
ELP2	protein_coding
ZBTB10	protein_coding
OR4A44P	unprocessed_pseudogene
OR4A40P	unprocessed_pseudogene
YBX2	protein_coding
DNAJC24	protein_coding
SNU13	protein_coding
PSMC1P5	processed_pseudogene
RAI14-DT	lncRNA
PRIM2	protein_coding
ACTBL2	protein_coding
ATG10-IT1	lncRNA
PML	protein_coding
NUDT12	protein_coding
SFRP5	protein_coding
MYO5BP3	processed_pseudogene
ASB6	protein_coding
OR10AF1P	unprocessed_pseudogene
CPEB3	protein_coding
RNU6-476P	snRNA
C22orf46	transcribed_unitary_pseudogene
TFDP1	protein_coding
LDHC	protein_coding
GPBP1	protein_coding
HMGN2P10	processed_pseudogene
MMP16	protein_coding
RNU6ATAC22P	snRNA
RN7SL162P	misc_RNA
HSCB	protein_coding
EIF5A	protein_coding
DPP3P2	processed_pseudogene
CDRT15P5	unprocessed_pseudogene
GAS1	protein_coding
PBX3-DT	lncRNA
TLK2P1	processed_pseudogene
RPLP1P10	processed_pseudogene
BEND3P1	transcribed_processed_pseudogene
KRT18P36	processed_pseudogene
RHBDL3	protein_coding
FGD3	protein_coding
EXOC6	protein_coding
SPDEF	protein_coding
ADPRHL1	protein_coding
CHEK2	protein_coding
TPM3P3	processed_pseudogene
TRMT112P7	processed_pseudogene
PSKH2	protein_coding
POU3F2	protein_coding
FRMPD4-AS1	lncRNA
RPL17P49	processed_pseudogene
RN7SKP290	misc_RNA
PSMA6P2	processed_pseudogene
SNRPCP13	processed_pseudogene
MRPL35P4	processed_pseudogene
TLR7	protein_coding
ADCY10P1	transcribed_unprocessed_pseudogene
DRD5	protein_coding
PRDM14	protein_coding
TLR8-AS1	lncRNA
ZC3H13	protein_coding
RBM22P6	processed_pseudogene
XAGE1A	protein_coding
TREML5P	unprocessed_pseudogene
MRAP2	protein_coding
LDB2	protein_coding
N4BP2L2-IT2	lncRNA
NEK5	protein_coding
ZNF451	protein_coding
FABP5	protein_coding
RBM22P7	processed_pseudogene
SSXP4	unprocessed_pseudogene
SSXP1	unprocessed_pseudogene
PRPSAP2	protein_coding
MCM3AP-AS1	lncRNA
SSX7	protein_coding
IGHV4-31	IG_V_gene
RPL10L	protein_coding
LINC00226	lncRNA
RNA5SP504	rRNA_pseudogene
SSXP5	unprocessed_pseudogene
S100A11P10	processed_pseudogene
S100A11P8	processed_pseudogene
SPANXN5	protein_coding
ACTR10	protein_coding
E2F5-DT	lncRNA
EIF4A2P4	processed_pseudogene
SSX8P	transcribed_unprocessed_pseudogene
REXO1L6P	transcribed_processed_pseudogene
GPS2	protein_coding
PPIHP2	processed_pseudogene
QTRT1P1	processed_pseudogene
RNU1-57P	snRNA
RN7SL93P	misc_RNA
XACT	lncRNA
MIR766	miRNA
CBX1P4	processed_pseudogene
LINC02986	lncRNA
MIR4768	miRNA
NHS-AS1	lncRNA
CHP1P3	processed_pseudogene
SCML1	protein_coding
XPO4	protein_coding
LINC01111	lncRNA
LINC00402	lncRNA
LINC01058	lncRNA
RPS15AP25	processed_pseudogene
BICC1	protein_coding
LINC00426	lncRNA
HAUS1P3	processed_pseudogene
RFK	protein_coding
LINC00544	lncRNA
LINC02144	lncRNA
LINC00463	lncRNA
LINC01948	lncRNA
RPL7AP50	processed_pseudogene
CHST3	protein_coding
MARVELD1	protein_coding
FAM136GP	processed_pseudogene
F8A3	protein_coding
PABPC1L2B	protein_coding
RHOXF2B	protein_coding
DMAC1	protein_coding
METTL21EP	transcribed_unprocessed_pseudogene
MSH3	protein_coding
LINC00462	lncRNA
LINC00404	lncRNA
PPIAP13	processed_pseudogene
RPL7P37	processed_pseudogene
RBMXL3	protein_coding
PHB1P9	processed_pseudogene
NHP2P1	processed_pseudogene
SSX2B	protein_coding
TLK2P2	processed_pseudogene
INVS	protein_coding
LINC01514	lncRNA
ACP1	protein_coding
MYCBP2	protein_coding
ECM1P2	processed_pseudogene
ALG1L7P	unprocessed_pseudogene
OR5D14	protein_coding
MYO1F	protein_coding
CYP2C23P	unitary_pseudogene
OR4A41P	unprocessed_pseudogene
OR4A48P	unprocessed_pseudogene
LINC01592	lncRNA
RSU1P2	transcribed_unprocessed_pseudogene
OR4A21P	unprocessed_pseudogene
OR4C2P	unprocessed_pseudogene
MRPL35P2	processed_pseudogene
RPS2P36	processed_pseudogene
SCD	protein_coding
HLCS	protein_coding
GSKIP	protein_coding
SLIT2-IT1	lncRNA
KCNIP4-IT1	lncRNA
LGR4	protein_coding
HSP90AB2P	transcribed_processed_pseudogene
CA3-AS1	lncRNA
ADARB1	protein_coding
LINC02659	lncRNA
ADGRA3	protein_coding
CIBAR1-DT	lncRNA
TPM4P1	processed_pseudogene
RPL17P35	processed_pseudogene
HOGA1	protein_coding
FOXN3-AS2	lncRNA
LANCL3	protein_coding
LINC02155	lncRNA
PDP1	protein_coding
LINC02311	lncRNA
RCAN2-DT	lncRNA
NDUFA5P9	processed_pseudogene
FAM236A	protein_coding
LINC00680	transcribed_unprocessed_pseudogene
C10orf62	protein_coding
HSFX4	protein_coding
MTMR6	protein_coding
ZNF275	protein_coding
JCHAINP1	processed_pseudogene
BTRC	protein_coding
TRPA1	protein_coding
ZNF157	protein_coding
KTN1	protein_coding
RPS10	protein_coding
MAGED1	protein_coding
CACNA1C-IT1	lncRNA
OR4A1P	unprocessed_pseudogene
CACNA1C-AS4	lncRNA
OR9M1P	transcribed_unprocessed_pseudogene
MRPL3P1	processed_pseudogene
LINC00421	lncRNA
PARP4P2	unprocessed_pseudogene
CCNQP3	processed_pseudogene
SLC25A15P2	unprocessed_pseudogene
CYCSP32	processed_pseudogene
MRPS31P2	unprocessed_pseudogene
ESRRAP1	processed_pseudogene
LINC00350	lncRNA
KDM5A	protein_coding
GOLM2P1	processed_pseudogene
MPHOSPH8	protein_coding
CACNA1C-IT3	lncRNA
CACNA1C-AS3	lncRNA
THEM7P	transcribed_unitary_pseudogene
CACNA1C-AS2	lncRNA
CACNA1C-AS1	lncRNA
NEURL4	protein_coding
OR4A7P	unprocessed_pseudogene
OR4A6P	unprocessed_pseudogene
ITFG2-AS1	lncRNA
OR4A18P	unprocessed_pseudogene
ZYG11AP1	processed_pseudogene
TYRL	unprocessed_pseudogene
SMC2	protein_coding
LINC02707	lncRNA
OR5D13	protein_coding
PSPC1-AS2	lncRNA
OR9Q1	protein_coding
PSPC1	protein_coding
TRIM51HP	transcribed_unprocessed_pseudogene
RN7SL166P	misc_RNA
ST6GALNAC4P1	processed_pseudogene
WDFY2	protein_coding
OR4C16	protein_coding
LINC02472	lncRNA
GUSBP4	transcribed_unprocessed_pseudogene
OR5B10P	unprocessed_pseudogene
NPM1P38	processed_pseudogene
OR4R3P	unprocessed_pseudogene
ENPP7P11	processed_pseudogene
OR4C9P	unprocessed_pseudogene
OR5D17P	unprocessed_pseudogene
GPR78	protein_coding
MSC-AS1	lncRNA
MORF4L1P3	processed_pseudogene
PRDM1	protein_coding
KRT18P14	processed_pseudogene
PTGDR2	protein_coding
TRIM44	protein_coding
TMEM259	protein_coding
RPL26P35	processed_pseudogene
DHRS12	protein_coding
OSBP	protein_coding
CDH17	protein_coding
CD226	protein_coding
MIR4789	miRNA
RNU6-1233P	snRNA
RFPL4AP3	processed_pseudogene
OR7E84P	unprocessed_pseudogene
OR7E86P	unprocessed_pseudogene
C4orf19	protein_coding
FABP5P2	processed_pseudogene
LINC00395	lncRNA
DNTT	protein_coding
OR7E156P	transcribed_unprocessed_pseudogene
LINC02339	lncRNA
RAC1P8	processed_pseudogene
LINC00358	lncRNA
EXOC1	protein_coding
LINC01075	lncRNA
LINC01074	lncRNA
LINC00459	lncRNA
RPL32P28	processed_pseudogene
SQSTM1P1	processed_pseudogene
LINC00448	lncRNA
LINC00376	lncRNA
RNU6-81P	snRNA
PPP1R2P10	processed_pseudogene
OR4S1	protein_coding
LINC00355	lncRNA
OR10W1	protein_coding
OR7E104P	transcribed_unprocessed_pseudogene
OR10AK1P	unprocessed_pseudogene
OR5B17	protein_coding
NFYAP1	processed_pseudogene
LGMNP1	processed_pseudogene
STARP1	processed_pseudogene
HNRNPA3P5	processed_pseudogene
FADS2B	unprocessed_pseudogene
LINC01052	lncRNA
RNF125	protein_coding
MIR548X2	miRNA
MIR4704	miRNA
TRIM60P19	processed_pseudogene
RAB5CP2	processed_pseudogene
SPZ1	protein_coding
OR4A5	protein_coding
LMO7	protein_coding
